Name,Team,date,2B,3B,ERA,K/BB,OPS,WHIP,IBB,BB,HBP,K,GS,S,W,HIT,SO,CG,INNING,ER,GP,BF,BA,PA,PITCH,L,HOLD,HR,GA
고영표,KT,05월 13일,1.0,0.7,5.59,nan,0.9634,1.667,0.0,1.8,1.4,5.1,1.0,0.0,0.3,7.2,0.0,0.2,5.9,3.3,1.0,23.0,0.3263,27.1,107.8,0.7,0.0,1.0,3
고영표,KT,05월 19일,3.1,0.2,4.79,5.75,0.8745,1.517,0.0,1.3,0.4,6.6,1.0,0.0,0.1,7.6,0.0,0.1,6.1,3.1,1.0,23.9,0.3231,26.6,105.2,0.9,0.0,0.3,0
고영표,KT,05월 24일,1.6,0.1,1.62,nan,0.6551,1.102,0.0,0.4,0.9,6.7,1.0,0.0,0.0,6.6,0.0,0.0,6.6,1.0,1.0,25.1,0.2664,26.7,88.3,0.3,0.0,0.1,1
고영표,KT,05월 30일,0.6,0.0,1.15,nan,0.5201,0.945,0.0,0.8,0.9,9.8,1.0,0.0,0.7,6.9,0.0,0.7,8.3,1.0,1.0,30.7,0.2279,32.5,116.2,0.1,0.0,0.0,4
고영표,KT,06월 05일,0.1,0.0,3.182,nan,0.5975,0.929,0.0,0.9,1.0,4.3,1.0,0.0,0.2,5.5,0.0,0.2,6.77,2.3,1.0,24.6,0.2244,27.9,96.0,0.7,0.0,0.7,5
고영표,KT,06월 10일,0.7,0.7,5.677,nan,0.7259,1.119,0.0,0.3,0.3,4.3,1.0,0.0,0.1,7.3,0.0,0.1,6.46,4.2,1.0,27.3,0.2668,28.3,99.2,0.9,0.0,0.9,6
고영표,KT,06월 16일,0.9,0.2,8.076,nan,0.8698,2.015,0.0,0.8,0.8,5.9,1.0,0.0,0.0,9.8,0.0,0.0,5.35,4.8,1.0,26.0,0.376,27.8,96.4,1.0,0.0,0.3,4
고영표,KT,06월 22일,1.0,0.1,6.451,nan,0.7748,1.594,0.0,0.9,0.9,3.9,1.0,0.0,0.0,8.6,0.0,0.0,5.89,4.3,1.0,25.5,0.3372,28.0,93.6,1.0,0.0,0.1,5
고영표,KT,06월 30일,1.0,0.0,8.336,3.4,1.0338,1.924,0.0,1.0,1.0,3.4,1.0,0.0,0.0,9.0,0.0,0.0,5.22,4.8,1.0,23.7,0.38,25.9,97.4,0.3,0.0,1.4,0
고영표,KT,07월 07일,0.3,0.0,2.368,3.0,0.5879,0.913,0.0,1.0,1.7,3.0,1.0,0.0,0.7,4.0,0.7,0.7,5.25,1.4,1.0,17.6,0.2033,20.4,73.1,0.1,0.0,0.4,1
고영표,KT,07월 12일,0.8,0.0,1.803,4.05,0.5549,1.006,0.0,1.7,1.9,7.2,1.0,0.0,0.9,4.8,0.2,0.2,6.44,1.2,1.0,24.2,0.1952,27.8,98.8,0.0,0.0,0.2,1
고우석,LG,04월 14일,0.0,0.1,0.9,nan,0.125,0.2,0.0,0.1,0.1,1.2,0.0,0.0,0.0,0.1,0.0,0.0,1.14,0.1,1.0,4.5,0.025,4.7,19.1,0.0,0.0,0.0,0
고우석,LG,04월 19일,0.7,0.0,0.0,nan,0.525,0.7,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.7,0.0,0.0,1.04,0.0,1.0,4.1,0.175,4.1,16.4,0.0,0.0,0.0,0
고우석,LG,04월 22일,0.9,0.0,0.0,nan,0.675,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,1.02,0.0,1.0,4.1,0.225,4.1,14.4,0.0,0.0,0.0,0
고우석,LG,04월 24일,0.3,0.0,0.0,nan,0.8081,1.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.3,0.3081,4.7,21.0,0.0,0.0,0.0,1
고우석,LG,04월 27일,0.1,0.0,0.0,nan,0.6147,1.9,0.0,0.9,0.0,1.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.5,0.2316,5.6,20.8,0.0,0.0,0.0,0
고우석,LG,05월 03일,0.0,0.0,0.0,nan,0.1899,0.6,0.0,0.3,0.0,1.8,0.0,0.0,0.0,0.3,0.0,0.0,1.7,0.0,1.0,5.5,0.0733,5.9,19.2,0.0,0.0,0.0,0
고우석,LG,05월 06일,0.0,0.0,0.0,nan,0.5202,0.9,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.8,0.0,0.0,1.2,0.0,1.0,3.8,0.2531,3.9,10.6,0.0,0.0,0.0,3
고우석,LG,05월 10일,1.4,0.0,9.45,nan,0.8719,1.95,0.0,0.7,0.0,0.2,0.0,0.0,0.0,3.0,0.0,0.0,1.8,2.1,1.0,8.2,0.3466,8.9,31.2,0.0,0.0,0.0,0
고우석,LG,05월 13일,0.4,0.0,2.7,nan,0.2777,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1.2,0.6,1.0,4.4,0.1133,4.6,13.6,0.0,0.0,0.0,2
고우석,LG,05월 23일,0.9,0.0,13.95,nan,1.3452,2.35,0.0,0.8,0.7,0.0,0.0,0.0,0.0,1.8,0.0,0.0,1.1,1.7,1.0,5.1,0.32,6.6,20.8,0.0,0.0,0.7,0
고우석,LG,05월 25일,0.2,0.0,3.6,nan,0.3542,0.6,0.0,0.2,0.2,0.7,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.4,1.0,3.4,0.08,3.8,14.9,0.0,0.0,0.2,2
고우석,LG,05월 31일,0.1,0.0,8.1,nan,0.6321,1.7,0.0,1.5,0.1,0.9,0.0,0.0,0.0,1.6,0.0,0.0,1.7,1.6,1.0,6.7,0.215,8.3,28.8,0.0,0.0,0.1,1
고우석,LG,06월 06일,0.7,0.0,4.502,nan,0.7523,1.002,0.0,0.4,0.0,1.7,0.0,0.0,0.0,1.8,0.0,0.0,1.97,1.1,1.0,8.2,0.2054,8.6,32.7,0.0,0.0,0.7,0
고우석,LG,06월 09일,0.2,0.0,1.672,nan,0.2428,0.372,0.0,0.2,0.0,1.2,0.0,0.0,0.0,0.6,0.0,0.0,2.02,0.4,1.0,6.8,0.0694,7.0,20.2,0.0,0.0,0.2,0
고우석,LG,06월 12일,0.1,0.0,0.386,nan,0.0889,0.086,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,1.31,0.1,1.0,4.2,0.0222,4.2,11.9,0.0,0.0,0.1,1
고우석,LG,06월 17일,0.0,0.0,2.366,nan,0.3108,1.05,0.0,2.1,0.0,2.2,0.0,0.0,0.0,0.7,0.0,0.0,1.94,0.7,1.0,7.5,0.0777,9.6,37.3,0.0,0.0,0.0,1
고우석,LG,06월 20일,0.0,0.0,3.042,nan,0.4542,1.091,0.0,1.3,0.0,1.3,0.0,0.0,0.7,1.6,0.0,0.0,2.08,0.9,1.0,8.4,0.1776,9.7,30.9,0.0,0.0,0.0,2
고우석,LG,06월 23일,0.7,0.0,10.464,0.3,0.7991,1.951,0.0,1.2,0.0,0.5,0.0,0.0,0.2,1.9,0.0,0.0,1.43,1.7,1.0,6.9,0.2886,8.1,30.3,0.0,0.0,0.0,1
고우석,LG,06월 27일,0.2,0.0,7.763,0.45,1.1711,2.663,0.0,1.7,0.0,0.8,0.0,0.0,0.1,2.0,0.0,0.0,1.21,1.2,1.0,6.3,0.3219,8.0,34.4,0.0,0.0,0.7,0
고우석,LG,07월 05일,0.1,0.0,2.7,nan,0.3595,0.825,0.0,0.5,0.0,1.6,0.0,0.0,0.0,0.6,0.0,0.0,1.73,0.4,1.0,6.0,0.0999,6.5,27.0,0.0,0.0,0.2,0
고우석,LG,07월 06일,0.0,0.0,0.675,nan,0.6933,1.7,0.0,0.2,0.0,1.2,0.0,0.0,0.0,1.6,0.0,0.0,1.21,0.1,1.0,5.3,0.3133,5.5,19.7,0.0,0.0,0.1,0
고우석,LG,07월 08일,0.7,0.0,0.0,nan,0.5352,1.1,0.0,0.7,0.0,1.1,0.0,0.0,0.0,1.1,0.0,0.0,1.8,0.0,1.0,6.5,0.1801,7.2,28.7,0.0,0.0,0.0,0
고창성,KT,04월 05일,0.0,0.0,0.0,nan,0.1669,0.1,0.0,0.0,0.7,0.8,0.0,0.0,0.0,0.1,0.0,0.0,1.74,0.0,1.0,4.9,0.025,5.6,23.0,0.0,1.0,0.0,2
고창성,KT,04월 11일,0.0,0.0,12.6,nan,0.7131,2.8,0.0,1.4,0.2,0.9,0.0,0.0,0.0,1.4,0.0,0.0,1.22,1.4,1.0,5.0,0.28,6.6,24.6,0.0,0.3,0.0,0
고창성,KT,04월 24일,0.0,0.0,3.6,nan,0.2109,0.8,0.0,0.4,0.1,1.7,0.0,0.0,0.0,0.4,0.0,0.0,1.1,0.4,1.0,3.6,0.08,4.1,15.7,0.0,0.1,0.0,0
고창성,KT,05월 04일,0.0,0.0,1.8,nan,0.3302,0.4,0.0,0.2,0.7,0.5,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.2,1.0,2.5,0.04,3.4,10.4,0.0,0.0,0.0,2
고창성,KT,05월 20일,0.7,0.0,4.2,nan,0.7127,0.931,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2.8,0.0,0.0,2.4,1.4,1.0,9.8,0.2156,10.0,43.3,0.0,0.0,0.7,1
고창성,KT,05월 23일,0.2,0.0,7.5,nan,1.0929,0.966,0.0,0.0,0.1,0.7,0.0,0.0,0.0,1.5,0.0,0.0,1.4,1.1,1.0,5.6,0.2366,5.7,18.7,0.0,0.0,0.9,0
고창성,KT,05월 29일,0.1,0.0,2.4,nan,1.0423,1.733,0.0,0.0,0.0,0.2,0.0,0.0,0.7,2.0,0.0,0.0,1.2,0.4,1.0,4.9,0.4308,4.9,12.5,0.0,0.0,0.3,0
고창성,KT,06월 01일,0.0,0.0,0.9,nan,0.8766,1.9,0.0,0.7,0.7,0.1,0.0,0.0,0.2,2.6,0.0,0.0,1.7,0.1,1.0,7.5,0.3581,8.9,25.4,0.0,0.0,0.1,1
고창성,KT,06월 20일,0.7,0.0,4.725,nan,1.0451,2.7,0.0,0.2,0.2,2.1,0.0,0.0,0.1,3.6,0.0,0.0,1.27,0.7,1.0,7.8,0.4666,8.2,22.7,0.0,0.0,0.0,0
고창성,KT,06월 23일,0.2,0.0,1.35,nan,0.9023,2.55,0.0,0.8,0.1,2.0,0.0,0.0,0.0,3.9,0.0,0.0,1.82,0.2,1.0,9.5,0.4133,10.4,39.2,0.0,0.0,0.0,0
고창성,KT,06월 27일,0.1,0.0,0.675,nan,0.2835,0.8,0.0,0.2,0.0,0.7,0.0,0.0,0.0,1.2,0.0,0.0,1.21,0.1,1.0,4.9,0.13,5.1,18.2,0.0,0.0,0.0,0
고창성,KT,07월 10일,0.0,0.0,0.0,nan,0.0855,0.25,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.4,0.0,0.0,1.1,0.0,1.0,3.7,0.04,3.8,19.1,0.0,0.0,0.0,0
고효준,롯데,06월 26일,0.0,0.0,0.0,0.631,0.7622,3.9,0.0,2.4,0.0,1.1,0.0,0.0,0.0,1.6,0.0,0.0,1.02,0.0,1.0,5.4,0.2731,7.9,38.3,0.0,0.0,0.0,0
고효준,롯데,06월 27일,0.0,0.0,0.0,nan,0.4642,1.57,0.0,0.7,0.0,1.1,0.0,0.0,0.0,1.2,0.0,0.0,1.15,0.0,1.0,5.9,0.2035,6.6,25.6,0.0,0.0,0.0,0
고효준,롯데,07월 07일,0.0,0.0,0.0,nan,0.3305,1.32,0.0,1.0,0.0,2.4,0.0,0.0,0.7,0.4,0.0,0.0,1.04,0.0,1.0,3.9,0.0667,4.9,21.7,0.0,0.0,0.0,0
고효준,롯데,07월 10일,0.0,0.0,0.0,nan,0.0833,0.26,0.0,0.2,0.0,0.7,0.0,0.0,0.2,0.1,0.0,0.0,1.02,0.0,1.0,3.3,0.0167,3.5,18.4,0.0,0.0,0.0,0
곽빈,두산,04월 14일,0.1,0.0,1.08,nan,0.4512,1.2,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,1.02,0.2,1.0,2.3,0.1,3.9,15.3,0.0,0.2,0.0,0
곽빈,두산,04월 18일,0.0,0.0,0.0,nan,0.5716,1.0,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.0,0.0,1.0,3.4,0.2,4.5,16.5,0.0,0.1,0.0,1
곽빈,두산,04월 20일,0.7,0.0,4.725,nan,0.8633,2.4,0.0,1.5,0.2,1.4,0.0,0.0,0.0,1.6,0.0,0.0,1.07,0.7,1.0,5.1,0.2831,6.9,29.3,0.0,0.0,0.0,0
곽빈,두산,04월 21일,0.2,0.0,1.35,nan,0.825,2.1,0.0,0.4,0.1,1.1,0.0,0.0,0.0,1.9,0.0,0.0,1.02,0.2,1.0,5.1,0.3716,5.6,24.2,0.0,0.0,0.0,0
곽빈,두산,04월 24일,0.1,0.0,0.675,nan,0.8431,2.1,0.0,0.9,0.0,1.1,0.0,0.0,0.0,1.3,0.0,0.0,1.01,0.1,1.0,3.7,0.3464,4.6,22.6,0.0,0.7,0.0,0
곽빈,두산,04월 27일,0.0,0.0,0.0,nan,0.3866,1.125,0.0,0.9,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,1.07,0.0,1.0,3.9,0.1066,4.8,19.7,0.0,0.2,0.0,0
곽빈,두산,04월 29일,0.0,0.0,0.0,nan,0.1233,0.35,0.0,0.3,0.0,0.8,0.0,0.0,0.0,0.1,0.0,0.0,1.72,0.0,1.0,5.3,0.0333,5.6,20.6,0.0,0.8,0.0,0
곽빈,두산,05월 06일,0.0,0.0,0.0,nan,0.16,0.6,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,1.0,4.4,0.0,5.2,15.9,0.0,0.2,0.0,2
곽빈,두산,05월 09일,0.7,0.0,7.56,nan,0.8401,0.99,0.0,0.2,0.0,1.5,0.0,0.0,0.0,1.4,0.0,0.0,1.26,1.4,1.0,6.3,0.2002,6.5,23.8,0.0,0.1,0.7,0
곽빈,두산,05월 18일,0.2,0.0,2.16,nan,0.5986,1.015,0.0,0.1,0.0,0.4,0.0,0.0,0.0,1.1,0.0,0.0,1.05,0.4,1.0,4.6,0.2322,4.7,22.9,0.0,0.0,0.2,1
곽빈,두산,05월 19일,0.1,0.0,7.38,nan,1.1943,1.72,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.8,0.0,0.0,1.02,0.9,1.0,5.0,0.3586,5.0,22.0,0.0,0.0,0.8,2
곽빈,두산,05월 31일,0.7,0.0,11.25,nan,1.1854,3.125,0.0,1.4,0.0,0.9,0.0,0.0,0.0,2.6,0.0,0.0,1.07,1.6,1.0,5.6,0.455,7.7,28.2,0.0,0.0,0.2,0
곽빈,두산,06월 17일,0.2,0.0,3.6,nan,0.7344,1.65,0.0,0.4,0.0,1.0,0.0,0.0,0.7,1.5,0.0,0.0,1.02,0.5,1.0,4.5,0.315,5.1,23.0,0.0,0.0,0.1,0
곽빈,두산,06월 21일,0.1,0.0,1.35,nan,0.2222,0.575,0.0,0.2,0.0,0.3,0.0,0.0,0.2,0.5,0.0,0.0,1.71,0.2,1.0,5.6,0.1,5.9,18.5,0.0,0.0,0.0,1
곽빈,두산,06월 22일,0.0,0.0,3.78,nan,0.6331,0.52,0.0,0.0,0.0,0.8,0.0,0.0,0.1,0.8,0.0,0.0,1.34,0.7,1.0,5.8,0.1419,5.8,20.0,0.0,0.0,0.7,6
구승민,롯데,04월 06일,0.0,0.0,14.85,nan,0.6566,2.275,0.7,2.1,0.0,1.9,0.0,0.0,0.0,1.0,0.0,0.0,1.28,2.2,1.0,5.2,0.1934,7.3,30.2,0.0,0.0,0.1,0
구승민,롯데,04월 11일,0.7,0.0,4.05,nan,0.8033,1.35,0.2,0.6,0.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.12,0.6,1.0,4.4,0.2317,5.7,24.4,0.0,0.0,0.0,0
구승민,롯데,04월 12일,0.2,0.0,2.025,nan,0.705,1.9,0.1,1.0,0.2,1.3,0.0,0.0,0.0,1.0,0.0,0.0,1.01,0.3,1.0,4.1,0.245,5.3,18.5,0.0,0.0,0.0,0
구승민,롯데,04월 18일,0.1,0.0,0.0,nan,0.22,0.5,0.0,0.2,0.1,1.1,0.0,0.0,0.0,0.3,0.0,0.0,1.0,0.0,1.0,3.3,0.075,3.6,16.4,0.0,0.0,0.0,1
구승민,롯데,04월 22일,0.7,0.0,2.702,nan,0.765,0.802,0.0,0.1,0.0,3.1,0.0,0.0,0.0,1.5,0.0,0.0,1.77,0.7,1.0,6.6,0.2,6.7,31.3,0.0,0.0,0.7,0
구승민,롯데,04월 26일,0.9,0.0,0.772,nan,0.7425,1.369,0.0,1.4,0.0,1.6,0.0,0.0,0.0,1.8,0.0,0.0,1.99,0.2,1.0,7.5,0.225,8.9,40.7,0.0,0.0,0.2,0
구승민,롯데,05월 02일,1.0,0.0,0.386,nan,0.8381,1.268,0.0,0.4,0.0,1.3,0.0,0.0,0.0,2.0,0.0,0.0,1.47,0.1,1.0,6.6,0.3081,7.7,31.0,0.0,0.0,0.1,1
구승민,롯데,05월 25일,0.3,0.0,6.3,nan,1.2241,1.811,0.0,0.2,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.15,0.7,1.0,5.5,0.3716,5.9,27.9,0.7,0.0,0.7,3
구승민,롯데,05월 30일,0.1,0.0,8.1,nan,0.8652,1.689,0.0,1.4,0.0,1.0,0.0,0.0,0.0,2.7,0.0,0.0,2.42,2.3,1.0,8.6,0.3233,10.1,38.6,0.2,0.0,0.2,0
구승민,롯데,05월 31일,0.0,0.0,2.7,nan,0.4584,1.234,0.0,1.1,0.0,0.3,0.0,0.0,0.0,0.8,0.0,0.0,1.4,0.7,1.0,4.6,0.1,5.7,21.9,0.1,0.0,0.1,0
구승민,롯데,06월 01일,0.0,0.0,0.9,nan,0.1217,0.367,0.0,0.4,0.0,0.8,0.0,0.0,0.0,0.3,0.0,0.0,1.2,0.3,1.0,3.7,0.03,4.8,16.5,0.0,0.0,0.0,0
구승민,롯데,06월 05일,0.0,0.0,0.0,nan,0.6081,1.5,0.0,0.8,0.0,0.9,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,3.0,0.2331,4.0,18.1,0.0,0.7,0.0,0
구승민,롯데,06월 07일,0.7,0.0,0.0,nan,0.5166,0.82,0.0,0.2,0.0,1.7,0.0,0.0,0.0,0.9,0.0,0.0,1.14,0.0,1.0,5.1,0.1835,5.4,18.6,0.0,0.2,0.0,0
구승민,롯데,06월 08일,0.2,0.0,0.0,nan,0.4164,0.67,0.0,0.1,0.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,1.74,0.0,1.0,5.7,0.1836,5.8,17.7,0.0,0.1,0.0,0
구승민,롯데,06월 12일,0.1,0.0,0.0,nan,0.2916,0.86,0.0,0.7,0.0,0.4,0.0,0.0,0.0,0.3,0.0,0.0,1.22,0.0,1.0,3.9,0.0501,4.6,15.1,0.0,0.0,0.0,1
구승민,롯데,06월 14일,0.7,0.0,3.78,nan,0.6461,1.51,0.0,0.9,0.0,1.5,0.0,0.0,0.0,1.5,0.0,0.0,1.24,0.7,1.0,6.1,0.2169,7.0,25.5,0.0,0.0,0.0,2
구승민,롯데,06월 17일,0.9,0.0,13.68,0.75,1.0055,3.26,0.0,1.7,0.0,1.1,0.0,0.0,0.0,1.8,0.0,0.0,1.04,1.6,1.0,5.2,0.3372,6.9,29.1,0.0,0.0,0.0,1
구승민,롯데,06월 20일,1.0,0.0,10.44,nan,1.0146,2.38,0.0,0.5,0.0,0.4,0.0,0.0,0.0,2.0,0.0,0.0,1.02,1.2,1.0,5.2,0.3886,5.7,23.2,0.0,0.0,0.0,1
구승민,롯데,06월 21일,1.0,0.0,9.9,nan,1.134,2.9,0.0,0.2,0.0,1.5,0.0,0.0,0.0,2.7,0.0,0.0,1.0,1.1,1.0,5.7,0.47,5.9,20.4,0.0,0.0,0.0,0
구승민,롯데,06월 24일,0.3,0.0,2.7,nan,0.7534,2.9,0.7,2.1,0.0,1.8,0.0,0.0,0.0,0.8,0.0,0.0,1.0,0.3,1.0,3.1,0.14,5.9,21.2,0.0,0.0,0.0,0
구승민,롯데,06월 27일,0.1,0.0,0.9,nan,0.2367,0.9,0.2,0.6,0.0,2.0,0.0,0.0,0.0,0.3,0.0,0.0,1.0,0.1,1.0,3.1,0.05,3.9,17.5,0.0,0.0,0.0,0
구승민,롯데,06월 28일,0.0,0.0,0.0,nan,0.06,0.3,0.1,0.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.9,0.0,3.3,13.1,0.0,0.0,0.0,0
구승민,롯데,06월 30일,0.0,0.0,0.0,nan,0.28,1.4,0.0,1.4,0.0,2.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,4.4,24.8,0.0,0.0,0.0,0
구승민,롯데,07월 05일,0.0,0.0,0.0,nan,0.43,0.925,0.0,0.4,0.0,2.0,0.0,0.0,0.2,0.7,0.0,0.0,1.07,0.0,1.0,3.7,0.175,4.1,16.9,0.0,0.7,0.0,0
구승민,롯데,07월 11일,0.0,0.0,0.0,nan,0.6069,1.05,0.0,0.2,0.0,1.3,0.0,0.0,0.1,0.9,0.0,0.0,1.02,0.0,1.0,3.2,0.2831,3.4,12.8,0.0,0.2,0.0,0
구창모,NC,04월 20일,0.8,0.0,4.08,2.349,0.918,1.763,0.0,2.3,0.2,5.3,1.0,0.0,0.0,6.4,0.0,0.0,4.92,2.3,1.0,21.2,0.3009,23.7,97.0,0.7,0.0,1.5,6
구창모,NC,04월 24일,1.6,0.0,19.98,1.083,1.519,3.695,0.0,2.1,0.1,2.4,1.0,0.0,0.0,6.8,0.0,0.0,2.81,4.8,1.0,13.9,0.5366,16.1,62.9,0.9,0.0,1.1,0
구창모,NC,04월 29일,0.5,0.0,5.94,1.75,0.5578,1.43,0.0,1.3,0.0,2.1,0.3,0.0,0.0,2.1,0.0,0.0,2.3,1.5,1.0,8.6,0.159,9.9,40.2,0.3,0.0,0.4,0
구창모,NC,05월 02일,0.2,0.0,2.7,1.15,0.7403,2.65,0.0,1.1,0.0,1.2,0.1,0.0,0.0,2.1,0.0,0.0,1.3,0.6,1.0,6.5,0.2967,7.6,32.5,0.1,0.0,0.1,2
구창모,NC,05월 05일,0.7,0.0,3.78,3.2,0.6504,1.7,0.0,1.0,0.0,3.2,0.0,0.0,0.7,3.2,0.0,0.0,2.57,1.4,1.0,11.6,0.2668,12.6,51.2,0.0,0.0,0.0,0
구창모,NC,05월 11일,0.2,0.0,1.08,3.7,0.71,1.573,0.0,1.0,0.0,3.7,0.0,0.0,0.2,4.5,0.0,0.0,3.59,0.4,1.0,13.9,0.3236,15.6,63.4,0.0,0.0,0.0,0
구창모,NC,05월 17일,0.8,0.0,0.54,4.0,0.4844,0.897,0.0,1.0,0.0,4.0,0.7,0.0,0.1,3.5,0.0,0.0,5.33,0.2,1.0,18.4,0.2002,19.6,84.2,0.0,0.0,0.0,4
구창모,NC,05월 22일,2.3,0.0,7.56,2.6,0.7321,1.323,0.0,1.0,0.0,2.6,0.9,0.0,0.0,3.9,0.0,0.0,3.78,2.8,1.0,15.3,0.2635,16.4,68.7,0.7,0.0,0.0,3
구창모,NC,05월 27일,2.1,0.7,5.31,nan,0.8273,1.417,0.0,0.3,0.0,3.6,1.0,0.0,0.0,7.4,0.0,0.0,5.42,2.9,1.0,21.6,0.3347,23.3,75.5,0.9,0.0,0.0,5
구창모,NC,06월 02일,1.4,0.2,8.28,nan,0.9483,1.71,0.0,0.1,0.0,2.4,1.0,0.0,0.0,8.5,0.0,0.0,5.01,4.5,1.0,21.6,0.3899,22.8,75.5,1.0,0.0,0.7,5
구창모,NC,06월 09일,1.8,0.1,8.158,nan,0.9243,1.56,0.0,0.0,0.0,2.9,1.0,0.0,0.0,8.3,0.0,0.0,5.17,4.8,1.0,22.9,0.3629,24.0,88.2,1.0,0.0,0.9,0
구창모,NC,06월 15일,0.5,0.0,2.588,nan,0.5104,0.872,0.0,0.7,0.7,3.6,1.0,0.0,0.0,3.9,0.0,0.0,5.09,1.5,1.0,18.7,0.1931,21.1,87.9,0.3,0.0,0.3,4
구창모,NC,06월 22일,0.9,0.0,3.994,nan,0.6476,1.081,0.0,1.6,0.2,3.2,1.0,0.0,0.0,4.7,0.0,0.0,5.73,2.6,1.0,21.1,0.2173,23.2,98.3,0.1,0.0,0.8,1
구창모,NC,06월 27일,0.2,0.0,1.95,1.4,0.7155,1.34,0.0,3.3,0.1,3.8,1.0,0.0,0.0,4.7,0.0,0.0,5.91,1.3,1.0,20.1,0.2322,23.6,102.0,0.7,0.0,0.9,5
